oks_type,oks_code,ossr_code,ssr_chap,est_cost_entry,est_cost,9: Наименование СД,overcost
1001,0001,013,03,13,2919.62,ЭЛЕКТРИЧЕСКОЕ ОСВЕЩЕНИЕ (ЭО),965.28
1001,0001,013,03,13,1132.62,АВТОМАТИЗАЦИЯ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ,374.46
1001,0001,013,03,13,1656.88,ПОЖАРНАЯ СИГНАЛИЗАЦИЯ (монтажные работы),547.79
1001,0001,013,03,13,461.6,ОПОВЕЩЕНИЕ О ПОЖАРЕ (монтажные работы),152.61
1001,0001,013,03,13,2851.95,АВТОМАТИЗАЦИЯ СИСТЕМ ПОЖАРНОЙ БЕЗОПАСНОСТИ (СПБА),942.9
1001,0001,013,03,13,3744.34,"СИСТЕМА ГЕТ (1ШТ) 1673,75Х2-гр.4 1872,17Х2-гр.5 (монтажные работы)",1237.94
1001,0001,013,03,13,8907.3,"СИСТЕМА ВЕТ (1ШТ) 2900,58Х15-гр.4 593,82Х15-гр.5 (монтажные работы)",2944.9
1001,0001,013,03,13,121.56,"ТЕРМОМЕТРИЧЕСКАЯ СКВАЖИНА ТС-2 ГЛУБИНОЙ 20 М (1ШТ) 144,30Х4-гр.4 30,39Х4-гр.5 (монтажные работы)",40.19
1001,0001,014,04,13,563.28,СИЛОВОЕ ЭЛЕКТРООБОРУДОВАНИЕ(ЭМ),186.23
1001,0001,014,04,13,1031.93,СИСТЕМА ПОЖАРНОЙ БЕЗОПАСНОСТИ. АВТОМАТИЗАЦИЯ(СПБА),341.17
1001,0001,005,04,13,1959.29,СИЛОВОЕ ЭЛЕКТРООБОРУДОВАНИЕ (ЭМ) (монтажные работы),647.77
1001,0001,006,04,13,601.88,СИЛОВОЕ ЭЛЕКТРООБОРУДОВАНИЕ (ЭМ) (монтажные работы),198.99
1001,0001,000,04,13,3862.16,"АВТОМАТИЗАЦИЯ ОБОГРЕВА КОММУНИКАЦИЙ (4,63 КМ)",1276.89
1001,0001,000,04,13,19.84,БУРЕНИЕ 3 СКВАЖИН ГЛУБИНОЙ 200 М ДЛЯ ГАЗ (БСЭ),6.56
1001,0001,000,04,13,2355.88,СИСТЕМА ЭЛЕКТРОХИМИЧЕСКОЙ ЗАЩИТЫ ОТ КОРРОЗИИ (монтажные работы),778.89
1001,0001,000,04,13,36638.78,"АВТОМАТИЗАЦИЯ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ (16,839 КМ)(АТ) (монтажные работы)",12113.4
1001,0001,000,04,13,3365.75,"ВНУТРИПЛОЩАДОЧНЫЕ СЕТИ АВТОМАТИЗАЦИИ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ(4,693 КМ) (АТ1)",1112.77
1001,0001,000,04,13,2242.7,"АВТОМАТИЗИРОВАННАЯ СИСТЕМА УПРАВЛЕНИЯ ЭЛЕКТРОСНАБЖЕНИЕМ 0,39Х0,3-гр.4 7475,68Х0,3-гр.5 (монтажные работы)",741.47
1001,0001,000,04,13,2137.11,"АВТОМАТИЗИРОВАННАЯ СИСТЕМА УПРАВЛЕНИЯ ЭЛЕКТРОСНАБЖЕНИЕМ (3,588 КМ)(АСУЭ1)",706.56
1001,0001,000,04,13,5600.88,"АВТОМАТИЗИРОВАННАЯ СИСТЕМА УПРАВЛЕНИЯ ЭЛЕКТРОСНАБЖЕНИЕМ (6,683 КМ)(АСУЭ) 0,45Х0,7-гр.4 8001,25Х0,7-гр.5 (монтажные работы)",1851.74
1001,0001,000,04,13,1339.49,АВТОМАТИЗАЦИЯ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ(АСУ),442.86
1001,0001,000,04,13,196050.72,"ВНУТРИПЛОЩАДОЧНЫЕ СЕТИ 6 И 0,4 кВ (монтажные работы)",64817.66
1001,0001,000,04,13,2719.14,"ВНУТРИПЛОЩАДОЧНЫЕ СЕТИ 6 И 0,4 кВ",898.99
1001,0001,000,04,13,4351.17,НАРУЖНОЕ ЭЛЕКТРООСВЕЩЕНИЕ (монтажные работы),1438.57
1001,0001,000,04,13,748.54,"ВНУТРИПЛОЩАДОЧНЫЕ СЕТИ 0,4 кВ - КИТСО (ЭС2)",247.48
1001,0001,000,04,13,601.39,МОНТАЖ ЗРУ 6кВ,198.83
1001,0001,000,04,13,523.71,ПОЖАРНАЯ СИГНАЛИЗАЦИЯ,173.15
1001,0001,000,04,13,107.93,ОПОВЕЩЕНИЕ О ПОЖАРЕ (СОП),35.68
1001,0001,000,04,13,6688.05,"ЛИНИЯ ЭЛЕКТРОПЕРЕДАЧ ВОЗДУШНАЯ (ЭВ1)(3,536 КМ) (монтажные работы)",2211.18
1001,0001,000,04,13,805.34,"ЛИНИЯ ЭЛЕКТРОПЕРЕДАЧ ВОЗДУШНАЯ (ЭВ2) (0,645 км) (монтажные работы)",266.26
1001,0001,000,05,13,27949.19,СЕТИ СВЯЗИ КОМПЛЕКСНЫЕ ВНУТРИПЛОЩАДОЧНЫЕ (СС),9240.47
1001,0001,000,05,13,28816.78,СЕТИ СВЯЗИ КОМПЛЕКСНЫЕ ВНУТРИПЛОЩАДОЧНЫЕ (СС),9527.31
1001,0001,000,05,13,27067.54,"СЕТИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ОПОВЕЩЕНИЯ О ПОЖАРЕ (15,136 КМ)",8948.98
1001,0001,000,05,13,68350.06,"АВТОМАТИЗАЦИЯ СИСТЕМЫ ПОЖАРНОЙ БЕЗОПАСНОСТИ (47,46 км) (СПБА) (монтажные работы)",22597.68
1001,0001,000,05,13,1708.24,ПРОМЫШЛЕННОЕ ТЕЛЕВИДЕНИЕ (1система),564.77
1001,0001,000,05,13,739.06,ЛОКАЛЬНАЯ ВЫЧИСЛИТЕЛЬНАЯ СЕТЬ,244.35
1001,0001,000,05,13,2798.99,СТРУКТУРИРОВАННАЯ СИСТЕМА МОНИТОРТНГА И УПРАВЛЕНИЯ ИНЖЕНЕРНЫМИ СИСТЕМАМИ ЗДАНИЙ И СООРУЖЕНИЙ (СМИС),925.39
1001,0001,000,05,13,5492.13,ЛАЦ И ЭПУ (УС),1815.79
1001,0001,000,05,13,1087.87,АВТОМАТИЧЕСКАЯ ТЕЛЕФОННАЯ СТАНЦИЯ (АТС),359.67
1001,0001,000,05,13,7265.47,ЭЛЕКТРИЧЕСКОЕ ОСВЕЩЕНИЕ И СИЛОВОЕ ЭЛЕКТРООБОРУДОВАНИЕ (ЗАТРАТЫ ПОДРЯДЧИКА),2402.09
1001,0001,000,05,13,13679.74,ТЕХНИЧЕСКИЕ СРЕДСТВА ОХРАНЫ (ЗАТРАТЫ ПОДРЯДЧИКА),4522.75
1001,0001,000,05,13,18.71,МОНТАЖНЫЕ РАБОТЫ. ИНФОРМАЦИОННАЯ БЕЗОПАСНОСТЬ,6.19
1001,0001,010,06,13,490.08,МЕЖБЛОЧНЫЙ МОНТАЖ (ВК) (монтажные работы),162.03
1001,0001,000,06,13,25151.18,"ЭЛЕКТРООБОГРЕВ КОММУНИКАЦИЙ (26,19 КМ)",8315.4
1001,0001,000,06,13,3167.05,ОБОГРЕВ ЭЛЕКТРИЧЕСКИЙ,1047.08
1001,0001,000,06,13,36198.64,"ЭЛЕКТРООБОГРЕВ ТРУБОПРОВОДА (11,394 КМ)(ОЭ1)",11967.88
1001,0001,000,06,13,95.48,ВОДОПРОВОД ПРОИЗВОДСТВЕННО-ПРОТИВОПОЖАРНЫЙ В2 (100 М) (монтажные работы),31.57
1001,0001,000,06,13,95.17,ТРУБОПРОВОД АВТОМАТИЧЕСКОГО ПОЖАРОТУШЕНИЯ (В21) (500 М) (монтажные работы),31.46
1001,0001,001,02,14,2021404.83,ЗАТРАТЫ НА ПРИОБРЕТЕНИЕ ГАЗОПЕРЕКАЧИВАЮЩИХ АГРЕГАТОВ (ТХ),247099.71
1001,0001,001,02,14,457327.93,ПРИОБРЕТЕНИЕ ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ (ТХ),55904.49
1001,0001,001,02,14,2798.59,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ТЕПЛОВЫЕ СЕТИ,342.1
1001,0001,001,02,14,2773.26,"ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ТЕРМОМЕТРИЧЕСКАЯ СКВАЖИНА ТС-2 ГЛУБИНОЙ 20 М (1ШТ) 66,03Х42-гр.6",339.01
1001,0001,001,02,14,201.78,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ОЭ). ОБОГРЕВ ЭЛЕКТРИЧЕСКИЙ (ТРУБОПРОВОДОВ),24.67
1001,0001,001,02,14,47.48,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ОЭ). ОБОГРЕВ ЭЛЕКТРИЧЕСКИЙ (ЕМКОСТЬ),5.8
1001,0001,001,02,14,3369.11,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗАЦИИ(АТ),411.85
1001,0001,001,02,14,9138.22,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ЭЛЕКТРООБОГРЕВ КОММУНИКАЦИЙ(ЭОК),1117.07
1001,0001,002,02,14,429513.73,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (Т),52504.43
1001,0001,002,02,14,14003.2,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ ВЕНТИЛЯЦИИ (ОВ),1711.77
1001,0001,002,02,14,2585.49,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ ОТОПЛЕНИЯ (ОВ),316.05
1001,0001,002,02,14,1695.11,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ГТ),207.21
1001,0001,002,02,14,156.68,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ВОДОПРОВОД ПРОИЗВОДСТВЕННО-ПРОТИВОПОЖАРНЫЙ В2 (АПТ),19.15
1001,0001,002,02,14,34312.94,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ПЕНОПРОВОД В11 (АПТ),4194.47
1001,0001,002,02,14,232.26,ПРИОБРЕТЕНИЕ ОБОУРУДОВАНИЯ. ОПОВЕЩЕНИЕ О ПОЖАРЕ,28.39
1001,0001,002,02,14,78.68,"ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ТЕЛЕФОННАЯ СВЯЗЬ, РАДИОФИКАЦИЯ И КОМПЛЕКСНЫЕ СЕТИ СВЯЗИ(СС)",9.62
1001,0001,002,02,14,10992.23,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. СИЛОВОЕ ЭЛЕКТРООБОРУДОВАНИЕ (ЭМ),1343.71
1001,0001,002,02,14,16.45,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ЭЛЕКТРИЧЕСКОЕ ОСВЕЩЕНИЕ (ЭО),2.01
1001,0001,002,02,14,1088.32,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗАЦИЯ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ (АТ),133.04
1001,0001,002,02,14,18373.46,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ПОЖАРНАЯ СИГНАЛИЗАЦИЯ (ПС),2246
1001,0001,002,02,14,19687.7,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗИРОВАННАЯ СИСТЕМА ПОЖАРНОЙ БЕЗОПАСНОСТИ (СПБА),2406.66
1001,0001,002,02,14,528.24,"ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ТЕРМОМЕТРИЧЕСКАЯ СКВАЖИНА ТС-2 ГЛУБИНОЙ 20 М (1ШТ) 66,03Х8-гр.6",64.57
1001,0001,003,02,14,72058.41,ПРИОБРЕТЕНИЕ ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ,8808.53
1001,0001,003,02,14,106.83,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ОЭ),13.06
1001,0001,004,02,14,8038.98,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (Т),982.7
1001,0001,004,02,14,35.61,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ОЭ). ОБОГРЕВ ЭЛЕКТРИЧЕСКИЙ,4.35
1001,0001,004,02,14,972.77,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ АВТОМАТИЗАЦИИ (АТ),118.91
1001,0002,003,02,14,286.04,ПРИОБРЕТЕНИЕ ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ,34.97
1001,0001,000,02,14,40517.2,ПРИОБРЕТЕНИЕ ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ (ТХ),4952.89
1001,0001,000,02,14,45144,ПРИОБРЕТЕНИЕ ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ (ТК2),5518.47
1001,0001,012,03,14,10215.03,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ТХВ),1248.7
1001,0001,012,03,14,455.3,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗАЦИЯ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ,55.66
1001,0001,012,03,14,66.03,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ТЕРМОМЕТРИЧЕСКАЯ СКВАЖИНА ТС-2 ГЛУБИНОЙ 20 М (1ШТ),8.07
1001,0001,012,03,14,217.12,"ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ТЕРМОМЕТРИЧЕСКАЯ СКВАЖИНА ТС-2 ГЛУБИНОЙ 15 М (1ШТ) 54,28Х4-гр.6",26.54
1001,0001,013,03,14,4453.43,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ТХВ),544.39
1001,0001,013,03,14,5746.03,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ВЕНТИЛЯЦИЯ,702.4
1001,0001,013,03,14,2847.82,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ОТОПЛЕНИЕ,348.12
1001,0001,013,03,14,83.57,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (В2),10.22
1001,0001,013,03,14,5.48,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. КАНАЛИЗАЦИЯ ПРОИЗВОДСТВЕННАЯ НАПОРНАЯ К3Н,0.67
1001,0001,013,03,14,314.83,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. КАНАЛИЗАЦИЯ К1,38.49
1001,0001,013,03,14,120.05,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (В1),14.68
1001,0001,013,03,14,1256.88,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. СИЛОВОЕ ЭЛЕКТРООБОРУДОВАНИЕ,153.64
1001,0001,013,03,14,38.32,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ЭЛЕКТРИЧЕСКОЕ ОСВЕЩЕНИЕ (ЭО),4.68
1001,0001,013,03,14,174.31,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗАЦИЯ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ,21.31
1001,0001,013,03,14,77.57,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ОПОВЕЩЕНИЕ О ПОЖАРЕ,9.48
1001,0001,013,03,14,264.12,"ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ТЕРМОМЕТРИЧЕСКАЯ СКВАЖИНА ТС-2 ГЛУБИНОЙ 20 М (1ШТ) 66,03Х4-гр.6",32.29
1001,0001,014,04,14,3798.83,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ЭМ),464.37
1001,0001,014,04,14,9245.13,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (СПБА),1130.14
1001,0001,005,04,14,63409.08,ПРИОБРЕТЕНИЕ СИЛОВОГО ЭЛЕКТРООБОРУДОВАНИЯ (ЭМ),7751.23
1001,0001,006,04,14,18243.92,ПРИОБРЕТЕНИЕ ДЭС. СИЛОВОЕ ЭЛЕКТРООБОРУДОВАНИЕ (ЭМ),2230.17
1001,0001,000,04,14,982.72,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗАЦИЯ ОБОГРЕВА КОММУНИКАЦИЙ,120.13
1001,0001,000,04,14,13983.8,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. СИСТЕМА ЭЛЕКТРОХИМИЧЕСКОЙ ЗАЩИТЫ ОТ КОРРОЗИИ,1709.4
1001,0001,000,04,14,903.34,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗАЦИЯ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ(АТ),110.43
1001,0001,000,04,14,757.47,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ВНУТРИПЛОЩАДОЧНЫЕ СЕТИ АВТОМАТИЗАЦИИ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ (АТ1),92.59
1001,0001,000,04,14,79628.75,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ.АВТОМАТИЗИРОВАННАЯ СИСТЕМА УПРАВЛЕНИЯ ЭЛЕКТРОСНАБЖЕНИЕМ,9733.94
1001,0001,000,04,14,192330.82,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗАЦИЯ ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ(АСУ),23510.82
1001,0001,000,04,14,1154.05,"ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ВНУТРИПЛОЩАДОЧНЫЕ СЕТИ 6 И 0,4 кВ",141.07
1001,0001,000,04,14,13.1,"ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ВНУТРИПЛОЩАДОЧНЫЕ СЕТИ 0,4 кВ - КИТСО (ЭС2)",1.6
1001,0001,000,04,14,14418.96,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ ЗРУ,1762.6
1001,0001,000,04,14,25.21,ОБОРУДОВАНИЕ ВЕНТИЛЯЦИИ (ОВ),3.08
1001,0001,000,04,14,38.97,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ПОЖАРНАЯ СИГНАЛИЗАЦИЯ,4.76
1001,0001,000,04,14,1.93,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ОПОВЕЩЕНИЕ О ПОЖАРЕ (СОП),0.24
1001,0001,000,04,14,2693.15,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ЛИНИЯ ЭЛЕКТРОПЕРЕДАЧ ВОЗДУШНАЯ (ЭВ1),329.21
1001,0001,000,05,14,8660.04,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. СЕТИ СВЯЗИ КОМПЛЕКСНЫЕ ВНУТРИПЛОЩАДОЧНЫЕ (СС),1058.62
1001,0001,000,05,14,245.61,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. СЕТИ ПОЖАРНОЙ СИГНАЛИЗАЦИИ И ОПОВЕЩЕНИЯ О ПОЖАРЕ,30.02
1001,0001,000,05,14,16399.06,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. АВТОМАТИЗАЦИЯ СИСТЕМЫ ПОЖАРНОЙ БЕЗОПАСНОСТИ (СПБА),2004.65
1001,0001,000,05,14,14007.75,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ПРОМЫШЛЕННОЕ ТЕЛЕВИДЕНИЕ,1712.33
1001,0001,000,05,14,5160.62,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ЛОКАЛЬНАЯ ВЫЧИСЛИТЕЛЬНАЯ СЕТЬ,630.84
1001,0001,000,05,14,2440.83,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. СТРУКТУРИРОВАННАЯ СИСТЕМА МОНИТОРТНГА И УПРАВЛЕНИЯ ИНЖЕНЕРНЫМИ СИСТЕМАМИ ЗДАНИЙ И СООРУЖЕНИЙ (СМИС),298.37
1001,0001,000,05,14,9436.56,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ЛАЦ И ЭПУ (УС),1153.54
1001,0001,000,05,14,18788.77,ПРИОБРЕТЕНИЕ ОБОУДОВАНИЯ. АВТОМАТИЧЕСКАЯ ТЕЛЕФОННАЯ СТАНЦИЯ (АТС),2296.77
1001,0001,000,05,14,573.74,ЭЛЕКТРИЧЕСКОЕ ОСВЕЩЕНИЕ И СИЛОВОЕ ЭЛЕКТРООБОРУДОВАНИЕ (ОБОРУДОВАНИЕ ПОСТАВКИ ЗАКАЗЧИКА),70.13
1001,0001,000,05,14,5397.5,ТЕХНИЧЕСКИЕ СРЕДСТВА ОХРАНЫ (ОБОРУДОВАНИЕ ПОСТАВКИ ЗАКАЗЧИКА),659.8
1001,0001,000,05,14,935.9,ОБОРУДОВАНИЕ. ИНФОРМАЦИОННАЯ БЕЗОПАСНОСТЬ,114.41
1001,0001,010,06,14,11768.2,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ВК),1438.56
1001,0001,011,06,14,23992.1,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ТМ),2932.83
1001,0001,000,06,14,28717.62,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ ВОДОПРОВОДА ПРОТИВОПОЖАРНОГО В2,3510.49
1001,0001,000,06,14,16416.98,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ. ЭЛЕКТРООБОГРЕВ КОММУНИКАЦИЙ,2006.84
1001,0001,000,06,14,47.48,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (ОЭ). ОБОГРЕВ ЭЛЕКТРИЧЕСКИЙ,5.8
1001,0001,000,06,14,23.74,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ ЭЛЕКТРООБОГРЕВА (ОЭ1). ОБОГРЕВ ЭЛЕКТРИЧЕСКИЙ,2.9
1001,0001,000,06,14,3011.12,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (В2),368.08
1001,0001,000,06,14,1076.09,ПРИОБРЕТЕНИЕ ОБОРУДОВАНИЯ (В21),131.54
1001,0001,000,05,15,49.29,ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ. ИНФОРМАЦИОННАЯ БЕЗОПАСНОСТЬ,6.03
