city;moscow_time;installations
Москва;29.01.2015 6:12;4
Москва;29.01.2015 6:13;4
Москва;29.01.2015 6:14;3
Москва;29.01.2015 6:15;4
Москва;29.01.2015 6:16;4
Москва;29.01.2015 6:17;4
Москва;29.01.2015 6:18;3
Москва;29.01.2015 6:19;3
Москва;29.01.2015 6:20;6
Москва;29.01.2015 6:21;9
Москва;29.01.2015 6:22;3
Москва;29.01.2015 6:23;6
Москва;29.01.2015 6:24;7
Москва;29.01.2015 6:25;7
Москва;29.01.2015 6:26;6
Москва;29.01.2015 6:27;3
Москва;29.01.2015 6:28;4
Москва;29.01.2015 6:29;6
Москва;29.01.2015 6:30;3
Москва;29.01.2015 6:31;7
Москва;29.01.2015 6:32;7
Москва;29.01.2015 6:33;4
Москва;29.01.2015 6:34;4
Москва;29.01.2015 6:35;9
Москва;29.01.2015 6:36;7
Москва;29.01.2015 6:37;4
Москва;29.01.2015 6:38;7
Москва;29.01.2015 6:39;10
Москва;29.01.2015 6:40;3
Москва;29.01.2015 6:41;3
Москва;29.01.2015 6:42;3
Москва;29.01.2015 6:43;3
Москва;29.01.2015 6:44;4
Москва;29.01.2015 6:45;6
Москва;29.01.2015 6:46;3
Москва;29.01.2015 6:47;4
Москва;29.01.2015 6:48;4
Москва;29.01.2015 6:49;4
Москва;29.01.2015 6:50;6
Москва;29.01.2015 6:51;6
Москва;29.01.2015 6:52;6
Москва;29.01.2015 6:53;6
Москва;29.01.2015 6:54;6
Москва;29.01.2015 6:55;3
Москва;29.01.2015 6:56;7
Москва;29.01.2015 6:57;3
Москва;29.01.2015 6:58;6
Москва;29.01.2015 6:59;10
Москва;29.01.2015 7:00;6
Москва;29.01.2015 7:01;9
Москва;29.01.2015 7:02;4
Москва;29.01.2015 7:03;3
Москва;29.01.2015 7:04;7
Москва;29.01.2015 7:05;6
Москва;29.01.2015 7:06;6
Москва;29.01.2015 7:07;4
Москва;29.01.2015 7:08;10
Москва;29.01.2015 7:09;12
Москва;29.01.2015 7:10;4
Москва;29.01.2015 7:11;3
Москва;29.01.2015 7:12;4
Москва;29.01.2015 7:13;12
Москва;29.01.2015 7:14;4
Москва;29.01.2015 7:15;6
Москва;29.01.2015 7:16;7
Москва;29.01.2015 7:17;4
Москва;29.01.2015 7:18;3
Москва;29.01.2015 7:19;7
Москва;29.01.2015 7:20;7
Москва;29.01.2015 7:21;6
Москва;29.01.2015 7:22;13
Москва;29.01.2015 7:23;10
Москва;29.01.2015 7:24;6
Москва;29.01.2015 7:25;4
Москва;29.01.2015 7:26;3
Москва;29.01.2015 7:27;9
Москва;29.01.2015 7:28;7
Москва;29.01.2015 7:29;6
Москва;29.01.2015 7:30;6
Москва;29.01.2015 7:31;6
Москва;29.01.2015 7:32;7
Москва;29.01.2015 7:33;3
Москва;29.01.2015 7:34;6
Москва;29.01.2015 7:35;6
Москва;29.01.2015 7:36;6
Москва;29.01.2015 7:37;7
Москва;29.01.2015 7:38;12
Москва;29.01.2015 7:39;7
Москва;29.01.2015 7:40;3
Москва;29.01.2015 7:41;7
Москва;29.01.2015 7:42;4
Москва;29.01.2015 7:43;12
Москва;29.01.2015 7:44;15
Москва;29.01.2015 7:45;9
Москва;29.01.2015 7:46;7
Москва;29.01.2015 7:47;10
Москва;29.01.2015 7:48;10
Москва;29.01.2015 7:49;3
Москва;29.01.2015 7:50;9
Москва;29.01.2015 7:51;6
Москва;29.01.2015 7:52;3
Москва;29.01.2015 7:53;1
Москва;29.01.2015 7:54;9
Москва;29.01.2015 7:55;15
Москва;29.01.2015 7:56;12
Москва;29.01.2015 7:57;10
Москва;29.01.2015 7:58;13
Москва;29.01.2015 7:59;12
Москва;29.01.2015 8:00;10
Москва;29.01.2015 8:01;6
Москва;29.01.2015 8:02;12
Москва;29.01.2015 8:03;15
Москва;29.01.2015 8:04;4
Москва;29.01.2015 8:05;4
Москва;29.01.2015 8:06;7
Москва;29.01.2015 8:07;4
Москва;29.01.2015 8:08;13
Москва;29.01.2015 8:09;6
Москва;29.01.2015 8:10;4
Москва;29.01.2015 8:11;9
Москва;29.01.2015 8:12;13
Москва;29.01.2015 8:13;13
Москва;29.01.2015 8:14;9
Москва;29.01.2015 8:15;6
Москва;29.01.2015 8:16;10
Москва;29.01.2015 8:17;10
Москва;29.01.2015 8:18;10
Москва;29.01.2015 8:19;12
Москва;29.01.2015 8:20;7
Москва;29.01.2015 8:21;12
Москва;29.01.2015 8:22;12
Москва;29.01.2015 8:23;7
Москва;29.01.2015 8:24;7
Москва;29.01.2015 8:25;10
Москва;29.01.2015 8:26;13
Москва;29.01.2015 8:27;13
Москва;29.01.2015 8:28;12
Москва;29.01.2015 8:29;13
Москва;29.01.2015 8:30;12
Москва;29.01.2015 8:31;7
Москва;29.01.2015 8:32;6
Москва;29.01.2015 8:33;3
Москва;29.01.2015 8:34;7
Москва;29.01.2015 8:35;9
Москва;29.01.2015 8:36;7
Москва;29.01.2015 8:37;15
Москва;29.01.2015 8:38;10
Москва;29.01.2015 8:39;9
Москва;29.01.2015 8:40;7
Москва;29.01.2015 8:41;6
Москва;29.01.2015 8:42;7
Москва;29.01.2015 8:43;12
Москва;29.01.2015 8:44;10
Москва;29.01.2015 8:45;10
Москва;29.01.2015 8:46;12
Москва;29.01.2015 8:47;9
Москва;29.01.2015 8:48;7
Москва;29.01.2015 8:49;12
Москва;29.01.2015 8:50;13
Москва;29.01.2015 8:51;3
Москва;29.01.2015 8:52;12
Москва;29.01.2015 8:53;7
Москва;29.01.2015 8:54;13
Москва;29.01.2015 8:55;9
Москва;29.01.2015 8:56;10
Москва;29.01.2015 8:57;6
Москва;29.01.2015 8:58;6
Москва;29.01.2015 8:59;12
Москва;29.01.2015 9:00;9
Москва;29.01.2015 9:01;13
Москва;29.01.2015 9:02;15
Москва;29.01.2015 9:03;7
Москва;29.01.2015 9:04;12
Москва;29.01.2015 9:05;6
Москва;29.01.2015 9:06;6
Москва;29.01.2015 9:07;10
Москва;29.01.2015 9:08;13
Москва;29.01.2015 9:09;10
Москва;29.01.2015 9:10;6
Москва;29.01.2015 9:11;18
Москва;29.01.2015 9:12;7
Москва;29.01.2015 9:13;13
Москва;29.01.2015 9:14;13
Москва;29.01.2015 9:15;13
Москва;29.01.2015 9:16;13
Москва;29.01.2015 9:17;15
Москва;29.01.2015 9:18;9
Москва;29.01.2015 9:19;13
Москва;29.01.2015 9:20;9
Москва;29.01.2015 9:21;15
Москва;29.01.2015 9:22;10
Москва;29.01.2015 9:23;13
Москва;29.01.2015 9:24;13
Москва;29.01.2015 9:25;17
Москва;29.01.2015 9:26;13
Москва;29.01.2015 9:27;15
Москва;29.01.2015 9:28;9
Москва;29.01.2015 9:29;15
Москва;29.01.2015 9:30;12
Москва;29.01.2015 9:31;13
Москва;29.01.2015 9:32;10
Москва;29.01.2015 9:33;6
Москва;29.01.2015 9:34;10
Москва;29.01.2015 9:35;9
Москва;29.01.2015 9:36;6
Москва;29.01.2015 9:37;15
Москва;29.01.2015 9:38;9
Москва;29.01.2015 9:39;15
Москва;29.01.2015 9:40;15
Москва;29.01.2015 9:41;10
Москва;29.01.2015 9:42;10
Москва;29.01.2015 9:43;12
Москва;29.01.2015 9:44;7
Москва;29.01.2015 9:45;6
Москва;29.01.2015 9:46;12
Москва;29.01.2015 9:47;3
Москва;29.01.2015 9:48;13
Москва;29.01.2015 9:49;4
Москва;29.01.2015 9:50;12
Москва;29.01.2015 9:51;7
Москва;29.01.2015 9:52;7
Москва;29.01.2015 9:53;4
Москва;29.01.2015 9:54;13
Москва;29.01.2015 9:55;10
Москва;29.01.2015 9:56;10
Москва;29.01.2015 9:57;13
Москва;29.01.2015 9:58;13
Москва;29.01.2015 9:59;20
Москва;29.01.2015 10:00;12
Москва;29.01.2015 10:01;10
Москва;29.01.2015 10:02;4
Москва;29.01.2015 10:03;10
Москва;29.01.2015 10:04;4
Москва;29.01.2015 10:05;12
Москва;29.01.2015 10:06;17
Москва;29.01.2015 10:07;9
Москва;29.01.2015 10:08;9
Москва;29.01.2015 10:09;9
Москва;29.01.2015 10:10;10
Москва;29.01.2015 10:11;12
Москва;29.01.2015 10:12;17
Москва;29.01.2015 10:13;13
Москва;29.01.2015 10:14;17
Москва;29.01.2015 10:15;13
Москва;29.01.2015 10:16;9
Москва;29.01.2015 10:17;15
Москва;29.01.2015 10:18;15
Москва;29.01.2015 10:19;13
Москва;29.01.2015 10:20;10
Москва;29.01.2015 10:21;7
Москва;29.01.2015 10:22;10
Москва;29.01.2015 10:23;12
Москва;29.01.2015 10:24;15
Москва;29.01.2015 10:25;12
Москва;29.01.2015 10:26;13
Москва;29.01.2015 10:27;13
Москва;29.01.2015 10:28;10
Москва;29.01.2015 10:29;7
Москва;29.01.2015 10:30;10
Москва;29.01.2015 10:31;13
Москва;29.01.2015 10:32;17
Москва;29.01.2015 10:33;15
Москва;29.01.2015 10:34;12
Москва;29.01.2015 10:35;12
Москва;29.01.2015 10:36;18
Москва;29.01.2015 10:37;20
Москва;29.01.2015 10:38;9
Москва;29.01.2015 10:39;9
Москва;29.01.2015 10:40;13
Москва;29.01.2015 10:41;9
Москва;29.01.2015 10:42;9
Москва;29.01.2015 10:43;12
Москва;29.01.2015 10:44;15
Москва;29.01.2015 10:45;10
Москва;29.01.2015 10:46;13
Москва;29.01.2015 10:47;4
Москва;29.01.2015 10:48;15
Москва;29.01.2015 10:49;12
Москва;29.01.2015 10:50;10
Москва;29.01.2015 10:51;10
Москва;29.01.2015 10:52;4
Москва;29.01.2015 10:53;10
Москва;29.01.2015 10:54;12
Москва;29.01.2015 10:55;12
Москва;29.01.2015 10:56;15
Москва;29.01.2015 10:57;6
Москва;29.01.2015 10:58;21
Москва;29.01.2015 10:59;12
Москва;29.01.2015 11:00;13
Москва;29.01.2015 11:01;23
Москва;29.01.2015 11:02;9
Москва;29.01.2015 11:03;12
Москва;29.01.2015 11:04;9
Москва;29.01.2015 11:05;10
Москва;29.01.2015 11:06;10
Москва;29.01.2015 11:07;18
Москва;29.01.2015 11:08;9
Москва;29.01.2015 11:09;17
Москва;29.01.2015 11:10;15
Москва;29.01.2015 11:11;17
Москва;29.01.2015 11:12;9
Москва;29.01.2015 11:13;10
Москва;29.01.2015 11:14;15
Москва;29.01.2015 11:15;13
Москва;29.01.2015 11:16;29
Москва;29.01.2015 11:17;21
Москва;29.01.2015 11:18;15
Москва;29.01.2015 11:19;21
Москва;29.01.2015 11:20;12
Москва;29.01.2015 11:21;12
Москва;29.01.2015 11:22;7
Москва;29.01.2015 11:23;12
Москва;29.01.2015 11:24;15
Москва;29.01.2015 11:25;4
Москва;29.01.2015 11:26;15
Москва;29.01.2015 11:27;6
Москва;29.01.2015 11:28;15
Москва;29.01.2015 11:29;10
Москва;29.01.2015 11:30;12
Москва;29.01.2015 11:31;13
Москва;29.01.2015 11:32;10
Москва;29.01.2015 11:33;12
Москва;29.01.2015 11:34;18
Москва;29.01.2015 11:35;10
Москва;29.01.2015 11:36;18
Москва;29.01.2015 11:37;7
Москва;29.01.2015 11:38;9
Москва;29.01.2015 11:39;12
Москва;29.01.2015 11:40;10
Москва;29.01.2015 11:41;17
Москва;29.01.2015 11:42;26
Москва;29.01.2015 11:43;13
Москва;29.01.2015 11:44;3
Москва;29.01.2015 11:45;9
Москва;29.01.2015 11:46;9
Москва;29.01.2015 11:47;10
Москва;29.01.2015 11:48;12
Москва;29.01.2015 11:49;15
Москва;29.01.2015 11:50;12
Москва;29.01.2015 11:51;17
Москва;29.01.2015 11:52;13
Москва;29.01.2015 11:53;9
Москва;29.01.2015 11:54;18
Москва;29.01.2015 11:55;13
Москва;29.01.2015 11:56;15
Москва;29.01.2015 11:57;9
Москва;29.01.2015 11:58;18
Москва;29.01.2015 11:59;12
Москва;29.01.2015 12:00;7
Москва;29.01.2015 12:01;12
Москва;29.01.2015 12:02;20
Москва;29.01.2015 12:03;10
Москва;29.01.2015 12:04;23
Москва;29.01.2015 12:05;13
Москва;29.01.2015 12:06;15
Москва;29.01.2015 12:07;13
Москва;29.01.2015 12:08;12
Москва;29.01.2015 12:09;7
Москва;29.01.2015 12:10;10
Москва;29.01.2015 12:11;13
Москва;29.01.2015 12:12;12
Москва;29.01.2015 12:13;15
Москва;29.01.2015 12:14;10
Москва;29.01.2015 12:15;15
Москва;29.01.2015 12:16;7
Москва;29.01.2015 12:17;10
Москва;29.01.2015 12:18;17
Москва;29.01.2015 12:19;12
Москва;29.01.2015 12:20;17
Москва;29.01.2015 12:21;13
Москва;29.01.2015 12:22;12
Москва;29.01.2015 12:23;13
Москва;29.01.2015 12:24;17
Москва;29.01.2015 12:25;13
Москва;29.01.2015 12:26;13
Москва;29.01.2015 12:27;12
Москва;29.01.2015 12:28;13
Москва;29.01.2015 12:29;7
Москва;29.01.2015 12:30;15
Москва;29.01.2015 12:31;15
Москва;29.01.2015 12:32;10
Москва;29.01.2015 12:33;17
Москва;29.01.2015 12:34;12
Москва;29.01.2015 12:35;12
Москва;29.01.2015 12:36;10
Москва;29.01.2015 12:37;7
Москва;29.01.2015 12:38;9
Москва;29.01.2015 12:39;6
Москва;29.01.2015 12:40;10
Москва;29.01.2015 12:41;15
Москва;29.01.2015 12:42;9
Москва;29.01.2015 12:43;23
Москва;29.01.2015 12:44;9
Москва;29.01.2015 12:45;10
Москва;29.01.2015 12:46;7
Москва;29.01.2015 12:47;12
Москва;29.01.2015 12:48;13
Москва;29.01.2015 12:49;15
Москва;29.01.2015 12:50;4
Москва;29.01.2015 12:51;15
Москва;29.01.2015 12:52;17
Москва;29.01.2015 12:53;6
Москва;29.01.2015 12:54;10
Москва;29.01.2015 12:55;13
Москва;29.01.2015 12:56;20
Москва;29.01.2015 12:57;15
Москва;29.01.2015 12:58;12
Москва;29.01.2015 12:59;13
Москва;29.01.2015 13:00;24
Москва;29.01.2015 13:01;7
Москва;29.01.2015 13:02;10
Москва;29.01.2015 13:03;6
Москва;29.01.2015 13:04;18
Москва;29.01.2015 13:05;12
Москва;29.01.2015 13:06;9
Москва;29.01.2015 13:07;9
Москва;29.01.2015 13:08;12
Москва;29.01.2015 13:09;10
Москва;29.01.2015 13:10;7
Москва;29.01.2015 13:11;9
Москва;29.01.2015 13:12;12
Москва;29.01.2015 13:13;15
Москва;29.01.2015 13:14;10
Москва;29.01.2015 13:15;12
Москва;29.01.2015 13:16;15
Москва;29.01.2015 13:17;15
Москва;29.01.2015 13:18;21
Москва;29.01.2015 13:19;13
Москва;29.01.2015 13:20;9
Москва;29.01.2015 13:21;12
Москва;29.01.2015 13:22;15
Москва;29.01.2015 13:23;17
Москва;29.01.2015 13:24;17
Москва;29.01.2015 13:25;7
Москва;29.01.2015 13:26;12
Москва;29.01.2015 13:27;10
Москва;29.01.2015 13:28;9
Москва;29.01.2015 13:29;13
Москва;29.01.2015 13:30;12
Москва;29.01.2015 13:31;9
Москва;29.01.2015 13:32;20
Москва;29.01.2015 13:33;17
Москва;29.01.2015 13:34;20
Москва;29.01.2015 13:35;13
Москва;29.01.2015 13:36;9
Москва;29.01.2015 13:37;9
Москва;29.01.2015 13:38;7
Москва;29.01.2015 13:39;13
Москва;29.01.2015 13:40;15
Москва;29.01.2015 13:41;6
Москва;29.01.2015 13:42;21
Москва;29.01.2015 13:43;10
Москва;29.01.2015 13:44;17
Москва;29.01.2015 13:45;15
Москва;29.01.2015 13:46;13
Москва;29.01.2015 13:47;17
Москва;29.01.2015 13:48;20
Москва;29.01.2015 13:49;12
Москва;29.01.2015 13:50;7
Москва;29.01.2015 13:51;18
Москва;29.01.2015 13:52;13
Москва;29.01.2015 13:53;15
Москва;29.01.2015 13:54;18
Москва;29.01.2015 13:55;12
Москва;29.01.2015 13:56;15
Москва;29.01.2015 13:57;15
Москва;29.01.2015 13:58;23
Москва;29.01.2015 13:59;20
Москва;29.01.2015 14:00;17
Москва;29.01.2015 14:01;21
Москва;29.01.2015 14:02;13
Москва;29.01.2015 14:03;15
Москва;29.01.2015 14:04;12
Москва;29.01.2015 14:05;10
Москва;29.01.2015 14:06;13
Москва;29.01.2015 14:07;12
Москва;29.01.2015 14:08;12
Москва;29.01.2015 14:09;6
Москва;29.01.2015 14:10;12
Москва;29.01.2015 14:11;9
Москва;29.01.2015 14:12;17
Москва;29.01.2015 14:13;18
Москва;29.01.2015 14:14;9
Москва;29.01.2015 14:15;12
Москва;29.01.2015 14:16;9
Москва;29.01.2015 14:17;9
Москва;29.01.2015 14:18;10
Москва;29.01.2015 14:19;9
Москва;29.01.2015 14:20;7
Москва;29.01.2015 14:21;21
Москва;29.01.2015 14:22;12
Москва;29.01.2015 14:23;10
Москва;29.01.2015 14:24;12
Москва;29.01.2015 14:25;10
Москва;29.01.2015 14:26;18
Москва;29.01.2015 14:27;18
Москва;29.01.2015 14:28;12
Москва;29.01.2015 14:29;13
Москва;29.01.2015 14:30;7
Москва;29.01.2015 14:31;15
Москва;29.01.2015 14:32;15
Москва;29.01.2015 14:33;7
Москва;29.01.2015 14:34;17
Москва;29.01.2015 14:35;23
Москва;29.01.2015 14:36;17
Москва;29.01.2015 14:37;10
Москва;29.01.2015 14:38;12
Москва;29.01.2015 14:39;12
Москва;29.01.2015 14:40;13
Москва;29.01.2015 14:41;4
Москва;29.01.2015 14:42;4
Москва;29.01.2015 14:43;10
Москва;29.01.2015 14:44;13
Москва;29.01.2015 14:45;13
Москва;29.01.2015 14:46;12
Москва;29.01.2015 14:47;13
Москва;29.01.2015 14:48;13
Москва;29.01.2015 14:49;13
Москва;29.01.2015 14:50;6
Москва;29.01.2015 14:51;20
Москва;29.01.2015 14:52;9
Москва;29.01.2015 14:53;15
Москва;29.01.2015 14:54;13
Москва;29.01.2015 14:55;20
Москва;29.01.2015 14:56;12
Москва;29.01.2015 14:57;9
Москва;29.01.2015 14:58;21
Москва;29.01.2015 14:59;7
Москва;29.01.2015 15:00;10
Москва;29.01.2015 15:01;12
Москва;29.01.2015 15:02;12
Москва;29.01.2015 15:03;15
Москва;29.01.2015 15:04;17
Москва;29.01.2015 15:05;21
Москва;29.01.2015 15:06;6
Москва;29.01.2015 15:07;9
Москва;29.01.2015 15:08;10
Москва;29.01.2015 15:09;7
Москва;29.01.2015 15:10;24
Москва;29.01.2015 15:11;26
Москва;29.01.2015 15:12;9
Москва;29.01.2015 15:13;18
Москва;29.01.2015 15:14;17
Москва;29.01.2015 15:15;9
Москва;29.01.2015 15:16;9
Москва;29.01.2015 15:17;18
Москва;29.01.2015 15:18;9
Москва;29.01.2015 15:19;15
Москва;29.01.2015 15:20;10
Москва;29.01.2015 15:21;9
Москва;29.01.2015 15:22;12
Москва;29.01.2015 15:23;20
Москва;29.01.2015 15:24;13
Москва;29.01.2015 15:25;9
Москва;29.01.2015 15:26;13
Москва;29.01.2015 15:27;23
Москва;29.01.2015 15:28;13
Москва;29.01.2015 15:29;17
Москва;29.01.2015 15:30;24
Москва;29.01.2015 15:31;9
Москва;29.01.2015 15:32;15
Москва;29.01.2015 15:33;18
Москва;29.01.2015 15:34;23
Москва;29.01.2015 15:35;13
Москва;29.01.2015 15:36;15
Москва;29.01.2015 15:37;18
Москва;29.01.2015 15:38;13
Москва;29.01.2015 15:39;15
Москва;29.01.2015 15:40;12
Москва;29.01.2015 15:41;15
Москва;29.01.2015 15:42;18
Москва;29.01.2015 15:43;17
Москва;29.01.2015 15:44;9
Москва;29.01.2015 15:45;18
Москва;29.01.2015 15:46;13
Москва;29.01.2015 15:47;9
Москва;29.01.2015 15:48;10
Москва;29.01.2015 15:49;18
Москва;29.01.2015 15:50;9
Москва;29.01.2015 15:51;15
Москва;29.01.2015 15:52;7
Москва;29.01.2015 15:53;18
Москва;29.01.2015 15:54;10
Москва;29.01.2015 15:55;17
Москва;29.01.2015 15:56;15
Москва;29.01.2015 15:57;13
Москва;29.01.2015 15:58;4
Москва;29.01.2015 15:59;15
Москва;29.01.2015 16:00;18
Москва;29.01.2015 16:01;18
Москва;29.01.2015 16:02;13
Москва;29.01.2015 16:03;12
Москва;29.01.2015 16:04;13
Москва;29.01.2015 16:05;9
Москва;29.01.2015 16:06;15
Москва;29.01.2015 16:07;13
Москва;29.01.2015 16:08;15
Москва;29.01.2015 16:09;13
Москва;29.01.2015 16:10;18
Москва;29.01.2015 16:11;7
Москва;29.01.2015 16:12;10
Москва;29.01.2015 16:13;17
Москва;29.01.2015 16:14;13
Москва;29.01.2015 16:15;9
Москва;29.01.2015 16:16;6
Москва;29.01.2015 16:17;12
Москва;29.01.2015 16:18;13
Москва;29.01.2015 16:19;17
Москва;29.01.2015 16:20;12
Москва;29.01.2015 16:21;10
Москва;29.01.2015 16:22;13
Москва;29.01.2015 16:23;4
Москва;29.01.2015 16:24;18
Москва;29.01.2015 16:25;9
Москва;29.01.2015 16:26;10
Москва;29.01.2015 16:27;7
Москва;29.01.2015 16:28;26
Москва;29.01.2015 16:29;15
Москва;29.01.2015 16:30;12
Москва;29.01.2015 16:31;12
Москва;29.01.2015 16:32;7
Москва;29.01.2015 16:33;15
Москва;29.01.2015 16:34;17
Москва;29.01.2015 16:35;17
Москва;29.01.2015 16:36;18
Москва;29.01.2015 16:37;12
Москва;29.01.2015 16:38;12
Москва;29.01.2015 16:39;15
Москва;29.01.2015 16:40;12
Москва;29.01.2015 16:41;12
Москва;29.01.2015 16:42;9
Москва;29.01.2015 16:43;7
Москва;29.01.2015 16:44;17
Москва;29.01.2015 16:45;9
Москва;29.01.2015 16:46;7
Москва;29.01.2015 16:47;15
Москва;29.01.2015 16:48;9
Москва;29.01.2015 16:49;12
Москва;29.01.2015 16:50;10
Москва;29.01.2015 16:51;15
Москва;29.01.2015 16:52;15
Москва;29.01.2015 16:53;15
Москва;29.01.2015 16:54;13
Москва;29.01.2015 16:55;18
Москва;29.01.2015 16:56;4
Москва;29.01.2015 16:57;17
Москва;29.01.2015 16:58;15
Москва;29.01.2015 16:59;9
Москва;29.01.2015 17:00;15
Москва;29.01.2015 17:01;15
Москва;29.01.2015 17:02;12
Москва;29.01.2015 17:03;9
Москва;29.01.2015 17:04;20
Москва;29.01.2015 17:05;10
Москва;29.01.2015 17:06;4
Москва;29.01.2015 17:07;13
Москва;29.01.2015 17:08;9
Москва;29.01.2015 17:09;12
Москва;29.01.2015 17:10;10
Москва;29.01.2015 17:11;17
Москва;29.01.2015 17:12;9
Москва;29.01.2015 17:13;26
Москва;29.01.2015 17:14;13
Москва;29.01.2015 17:15;12
Москва;29.01.2015 17:16;13
Москва;29.01.2015 17:17;20
Москва;29.01.2015 17:18;20
Москва;29.01.2015 17:19;10
Москва;29.01.2015 17:20;13
Москва;29.01.2015 17:21;15
Москва;29.01.2015 17:22;13
Москва;29.01.2015 17:23;12
Москва;29.01.2015 17:24;17
Москва;29.01.2015 17:25;13
Москва;29.01.2015 17:26;18
Москва;29.01.2015 17:27;12
Москва;29.01.2015 17:28;15
Москва;29.01.2015 17:29;23
Москва;29.01.2015 17:30;9
Москва;29.01.2015 17:31;17
Москва;29.01.2015 17:32;9
Москва;29.01.2015 17:33;10
Москва;29.01.2015 17:34;12
Москва;29.01.2015 17:35;7
Москва;29.01.2015 17:36;13
Москва;29.01.2015 17:37;12
Москва;29.01.2015 17:38;12
Москва;29.01.2015 17:39;20
Москва;29.01.2015 17:40;13
Москва;29.01.2015 17:41;21
Москва;29.01.2015 17:42;20
Москва;29.01.2015 17:43;13
Москва;29.01.2015 17:44;13
Москва;29.01.2015 17:45;21
Москва;29.01.2015 17:46;20
Москва;29.01.2015 17:47;13
Москва;29.01.2015 17:48;12
Москва;29.01.2015 17:49;13
Москва;29.01.2015 17:50;12
Москва;29.01.2015 17:51;9
Москва;29.01.2015 17:52;10
Москва;29.01.2015 17:53;13
Москва;29.01.2015 17:54;9
Москва;29.01.2015 17:55;20
Москва;29.01.2015 17:56;13
Москва;29.01.2015 17:57;13
Москва;29.01.2015 17:58;15
Москва;29.01.2015 17:59;23
Москва;29.01.2015 18:00;10
Москва;29.01.2015 18:01;26
Москва;29.01.2015 18:02;17
Москва;29.01.2015 18:03;13
Москва;29.01.2015 18:04;18
Москва;29.01.2015 18:05;15
Москва;29.01.2015 18:06;17
Москва;29.01.2015 18:07;6
Москва;29.01.2015 18:08;12
Москва;29.01.2015 18:09;9
Москва;29.01.2015 18:10;17
Москва;29.01.2015 18:11;10
Москва;29.01.2015 18:12;17
Москва;29.01.2015 18:13;13
Москва;29.01.2015 18:14;13
Москва;29.01.2015 18:15;6
Москва;29.01.2015 18:16;17
Москва;29.01.2015 18:17;20
Москва;29.01.2015 18:18;9
Москва;29.01.2015 18:19;21
Москва;29.01.2015 18:20;15
Москва;29.01.2015 18:21;15
Москва;29.01.2015 18:22;12
Москва;29.01.2015 18:23;12
Москва;29.01.2015 18:24;23
Москва;29.01.2015 18:25;13
Москва;29.01.2015 18:26;12
Москва;29.01.2015 18:27;12
Москва;29.01.2015 18:28;13
Москва;29.01.2015 18:29;26
Москва;29.01.2015 18:30;17
Москва;29.01.2015 18:31;18
Москва;29.01.2015 18:32;20
Москва;29.01.2015 18:33;27
Москва;29.01.2015 18:34;21
Москва;29.01.2015 18:35;18
Москва;29.01.2015 18:36;17
Москва;29.01.2015 18:37;13
Москва;29.01.2015 18:38;21
Москва;29.01.2015 18:39;15
Москва;29.01.2015 18:40;18
Москва;29.01.2015 18:41;26
Москва;29.01.2015 18:42;9
Москва;29.01.2015 18:43;15
Москва;29.01.2015 18:44;13
Москва;29.01.2015 18:45;18
Москва;29.01.2015 18:46;12
Москва;29.01.2015 18:47;12
Москва;29.01.2015 18:48;12
Москва;29.01.2015 18:49;26
Москва;29.01.2015 18:50;17
Москва;29.01.2015 18:51;10
Москва;29.01.2015 18:52;9
Москва;29.01.2015 18:53;10
Москва;29.01.2015 18:54;10
Москва;29.01.2015 18:55;26
Москва;29.01.2015 18:56;18
Москва;29.01.2015 18:57;17
Москва;29.01.2015 18:58;13
Москва;29.01.2015 18:59;12
Москва;29.01.2015 19:00;20
Москва;29.01.2015 19:01;13
Москва;29.01.2015 19:02;17
Москва;29.01.2015 19:03;13
Москва;29.01.2015 19:04;18
Москва;29.01.2015 19:05;12
Москва;29.01.2015 19:06;15
Москва;29.01.2015 19:07;12
Москва;29.01.2015 19:08;17
Москва;29.01.2015 19:09;21
Москва;29.01.2015 19:10;21
Москва;29.01.2015 19:11;12
Москва;29.01.2015 19:12;15
Москва;29.01.2015 19:13;18
Москва;29.01.2015 19:14;15
Москва;29.01.2015 19:15;18
Москва;29.01.2015 19:16;23
Москва;29.01.2015 19:17;9
Москва;29.01.2015 19:18;15
Москва;29.01.2015 19:19;10
Москва;29.01.2015 19:20;15
Москва;29.01.2015 19:21;17
Москва;29.01.2015 19:22;20
Москва;29.01.2015 19:23;18
Москва;29.01.2015 19:24;21
Москва;29.01.2015 19:25;17
Москва;29.01.2015 19:26;24
Москва;29.01.2015 19:27;10
Москва;29.01.2015 19:28;15
Москва;29.01.2015 19:29;12
Москва;29.01.2015 19:30;13
Москва;29.01.2015 19:31;23
Москва;29.01.2015 19:32;24
Москва;29.01.2015 19:33;15
Москва;29.01.2015 19:34;21
Москва;29.01.2015 19:35;20
Москва;29.01.2015 19:36;17
Москва;29.01.2015 19:37;21
Москва;29.01.2015 19:38;12
Москва;29.01.2015 19:39;18
Москва;29.01.2015 19:40;20
Москва;29.01.2015 19:41;20
Москва;29.01.2015 19:42;23
Москва;29.01.2015 19:43;20
Москва;29.01.2015 19:44;12
Москва;29.01.2015 19:45;15
Москва;29.01.2015 19:46;13
Москва;29.01.2015 19:47;10
Москва;29.01.2015 19:48;13
Москва;29.01.2015 19:49;27
Москва;29.01.2015 19:50;17
Москва;29.01.2015 19:51;24
Москва;29.01.2015 19:52;9
Москва;29.01.2015 19:53;17
